tag,helpful,weighted_vote_score,comment,date,minutes,early_access
recommende,2,0.5176848769187927,"très bon jeu malgré les petits bugs, les mecanics sont très bien réalisées. je vous le recommande.",2024-12-04 20:04:50,361,False
not recommende,6,0.5163636207580566,"Dans l’univers de la franchise Payday, il est essentiel de faire le bon choix pour profiter pleinement de l’expérience de jeu. Plutôt que d’investir dans le troisième opus, qui peut laisser à désirer, je vous recommande de vous tourner vers le deuxième épisode. Ce dernier se distingue par sa jouabilité fluide, ses scénarios captivants et son ambiance immersive qui saura satisfaire les amateurs de braquages virtuels. Faites le choix de l’excellence et vivez une aventure à la hauteur de vos attentes.",2025-02-26 02:25:04,7716,False
recommende,4,0.5161290168762207,"Très bon jeu. Malgré un début difficile, je trouve que désormais, c'est très cool. Le manque de contenu est un problème, mais qui va en s'améliorant. Acheté le pack complet avec tout les DLC, et vous aurait de quoi jouez.",2024-12-10 18:42:52,5648,False
recommende,0,0.5,"Love this game so far, the heists are great, the gunplay actually has impact (unlike Payday 2) and the Stealth system has just the right amount of depth. The OVERKILL Weapon system is an interesting idea, too! An Offline mode would be nice though (((please Starbreeze))). The OST is absolutely excellent, gets the adrenaline pumping just as much (if not more) than Simon Viklund's works. Overall, great game, great everything, just needs more content ((((and an offline mode))))) but that will come with time. I highly recommend this game!",2025-04-30 16:32:29,4953,False
recommende,0,0.5,"Un jeu sympathique . Même si incomparable à l'opus précédent dans l'ancien les braquage en discret était bien plus dur à finalisé  et plus complexe de part le faite qu'il n'y avait pas de ligne guide alors que dans celui si en 5 h de jeu vous pouvez tous les braquages en discret avec un peu de jugeote .",2025-04-21 18:49:26,653,False
recommende,0,0.5,"A que de plaisir de retourner sur Payday. J'ai acheté le jeu à sa sortie et j'avoue que comme beaucoup j'étais septique. Je n'aimais pas trop l'interface utilisateur et je trouvais que la plupart des armes manquaient de punch.  J'ai redonner sa chance après le retour de Jacket, je pouvais pas manquer l'occasion et la vache... Ils ont énormément amélioré le jeu sous tous ses angles et je retrouve le plaisir de passer à travers des vagues de flics pour mieux m'enrichir. Je vais tenter de finir ses succès pour me faire un avis plus complet mais actuellement je m'amuse comme à l'époque du 2.",2025-04-14 23:00:54,860,False
recommende,0,0.5,"Un bon braquage qui prend du temps à se mettre en place  Payday 3 a eu un lancement un peu chaotique, c’est vrai. Le jeu est arrivé avec des bugs, des soucis de serveur, etc... Mais avec le temps, il commence à se redresser doucement et à offrir une expérience qui, même si elle n’atteint pas encore les sommets de l’opus précédent, est toujours très fun.  Les braquages sont toujours aussi intenses, et l’aspect coopération reste le cœur du jeu. C’est un vrai plaisir de planifier et d’exécuter des vols avec tes amis, même si le contenu à la sortie manquait un peu de diversité comparé à Payday 2. Les améliorations viennent progressivement, et on espère que l’équipe va continuer à étoffer le jeu avec de nouveaux braquages et des améliorations de gameplay pour vraiment faire briller cet opus.  Au final, Payday 3 mérite d’être joué et apprécie encore plus au fur et à mesure que les mises à jour arrivent. C’est un jeu qui commence à trouver son rythme, et j’ai hâte de voir où il ira.  7/10, mais je garde espoir que ça monte à 9 une fois que le jeu aura reçu plus de contenu et d’améliorations.",2025-04-04 01:05:03,607,False
recommende,0,0.5,Personellement j'ai beaucoup aimé le jeux je trouve que malgré tous le bordel qu'il peut y avoir on a une bonne imersion x) mise a par les bug de performance au debut des misions j'ai trouver que le gameplay est très fluide et je le recommande pour ce qui veulent de l'action avec ces potes x),2025-03-20 22:25:50,202,False
recommende,0,0.4992523491382599,"Je reviens sur ce que j'ai mis sur mon évaluation, et je doit dire que je suis surpris,  Je me souviens du jour de sa sortie et d'un passage 2 mois après sur le jeu lors d'un week end gratuit pour essayer, le jeu était toujours dans un état pas possible et sans net amélioration, depuis hier donc le 2 mai 2025, je me suis dit pourquoi pas voir les améliorations du jeu qu'il y a eu, je suis allez rechercher pendant 1h tout ce qui y'a pu avoir et pris pendant une promo 23e avec tout les DLC le jeu  Et la waw miracle, le jeu a tout simplement fait peau neuf sur tellement d'aspect, je dois avoué que j'ai pris du plaisir énorme sur le jeu en mode bourrin et discret, tout est devenu tellement plaisant, les compétences sont plus logique qu'avant, meilleur opti, le darknet en ligne avec les contrats des joueurs comme le 1, un vrai équilibre global dans le jeu se fait ressentir  Je peux personnellement dire que le jeu est entièrement jouable aujourd'hui et j'espère de tout coeur des améliorations encore et toujours en 2025, franchement dans l'état actuel, ils méritent entièrement et reviennent de très très loin  On peut enfin braquer comme il se doit",2025-01-19 15:11:31,553,False
recommende,0,0.5,"Game is good, maps are fun, after a year it got plenty update and more incoming, what else would you want to do ? It's a heist game, so buy this fucking drill.",2024-09-20 09:47:08,242,False
recommende,0,0.5,"Le jeu s'est beaucoup amélioré depuis ça sorti et c'est sensé (espérons) continuer dans cette direction, même si le lancement était foireux ça reste un très bon jeu pour moi.",2024-09-18 20:52:46,8046,False
recommende,0,0.5,"Bon, je vais être honnête le jeu n'est pas parfait mais il ne mérite pas tous ces avis négatifs Si vous attendez un payday 2,1, passez votre route, c'est un jeu vraiment différent du 2 Le loud (bourrin en français) du 2 est dynamique et très arcade, alors que celui du 3 l'est largement moins, ce sera plus dur de survivre dans le 3 que dans le 2 Pour le stealth (discret), le 3 offre plus de possibilité Bien évidemment que le 2 a plus de contenu, il est sorti en 2013 et a eu 10 ans de développement  Et enfin les devs vont essayer de sauver payday 3 avec l'opération medic bag (vous pouvez la suivre depuis le site de payday )",2024-07-15 12:08:34,2950,False
recommende,0,0.5,"payday 3 a eu un tres mauvais lancement, entre les problemes de serveurs, le manque de contenu et les bug frequent, neanmoins, grace a l'operation medic bag et la determination des developpeur le jeux est actuellement comme il aurait due etre a ça sortie, comparer payday 2 au 3eme opus serait une erreur etant donné que le 2 a 10ans de contenu, parcontre le potentiel de ce jeux reste enorme et j'espere honnetement qu'il reussira a faire une cyberpunk",2024-06-05 15:53:39,14809,False
not recommende,0,0.4993598163127899,"vraiment décu du jeux, on régresse clairement la! ...... pas besoin de vous faire un dessin, une simple vidéo sur youtube vous fera comprendre le pour quoi du comment pour les joueurs de payday2.",2024-09-22 15:35:28,425,False
recommende,2,0.5454545617103577,"[h1][b]Prend le magot ![/b][/h1]  Amusant. Bien qu'on se rend compte que depuis le 2, on a régressé, je trouve qu'on arrive tout de même à s'amuser sur ce jeu. Par chance, lors des promotions, on a le droit à de sacré réduction parfois.  Cependant, c'est tout de même assez osé d'avoir un mode solo (qui est toujours en bêta depuis le temps) qui semble avoir besoin d'être en ligne pour qu'on puisse y jouer. Est-ce une technique pour empêcher les joueurs de manipuler le jeu à l'aide de triche ou bien c'est juste pour obliger les joueurs à rester en ligne ? C'est embêtant dans tous les cas car si on a plus de connexion, nous ne pouvons plus y jouer.  Je laisse tout de même un pouce vers le haut car même si ce dernier est moins bien que le précédent, il reste amusant.",2025-04-07 17:44:25,1306,False
recommende,3,0.4880770146846771,très bon jeux de braquage c'est juste dommage qu'il y a pas beaucoup de map dans le jeu de base et y a trop de map dlc si on prend pas les dlc on fait très vite le tours du jeux mais sinon il est beaucoup mieux que le 2 et on peut prendre beaucoup de plaisir seul ou avec des amis je recommande si vous aimer les jeux de braquage,2024-10-20 14:09:35,2477,False
not recommende,3,0.47986578941345215,"La plus grosse déception possible quand on a joué au 2. Les IA sont plus débiles, les casses sont moins intéressant et sans aucune originalité et la stabilité des serveurs mdr quoi. FUYEZ ET JOUEZ AU 2 !",2024-07-04 01:24:07,592,False
not recommende,0,0.4761904776096344,trop de bug omni présent que ce soit dans la syncro les bug de co impossible de gerer les groupe ect bref je suis triste de pas pouvoir le rembourser,2025-03-12 19:30:26,575,False
not recommende,0,0.4761904776096344,"Le 2 est beaucoup mieux. Le plus gros scam des jeu vidéo, se jeu payer 150$ en précommande en vaux absolument pas la peine je déconseille et pourtant très fan du 2.",2024-11-03 14:05:26,3437,False
recommende,2,0.5243902802467346,j'adore payday en général et le 3 j'avais déjà jouer a la beta et j'avais vraiment adorer. l'histoire est moyenne mais c'est pas vraiment le plus important.  on a aussi les armes qui sont cool mais pas mal sont en dlc tout comme les missions ou quand on veut faire une autre histoire on est obliger de payer chaque mission en dlc.... un peu dommage déjà que l'histoire principal n'est pas longue même si elle est intéressante quand même. en bref se payday 3 est très bien et je conseille de profiter de la promo car 40€ sa fait cher vu que il y pas beaucoup de missions même si elles sont toute incroyable !!,2024-09-22 18:34:26,139,False
recommende,0,0.4729729890823364,Ce jeu est tout bonnement incroyable j'adore le gameplay et encore plus les costumes varier qu'il y à a notre disposition si je pouvais m'habiller comme ca dans la vraie vie je le ferais les masques sont incroyable il manque juste celui de mon tonton qui est totalement degeulasse d'ailleurs rien qu'a y repenser j'ai envie de vomir bref ce jeu est simulateur de braquage par excellence MAIS les armes sont pas toute disponible sur le black market je suis fort decu moi qui voulais tuer 2 ou 3 clochard lors de nos expeditions en urbex mais bon pas grave je vais rester au couteau    ALLEZ GROS BISOUS A VOUS MES PETITES MARMOTTES,2025-01-22 11:48:06,1208,False
not recommende,1,0.46826624870300293,"39,99 euros pour un jeu n'ayant jamais de mise à jour et quand y a une mise à jour les serveurs sont surchargés alors que y a moins de 10 milles joueurs de connectés, c'est une fraude prenez plutôt le 2",2024-08-19 18:07:04,1521,False
not recommende,2,0.4541723430156708,"J'étais super hypé pour Payday 3, mais le jeu n'a pas répondu à mes attentes. Le contenu manque de profondeur, et les bugs gâchent l'expérience, ce qui rend les braquages moins prenants que prévu. C’est décevant pour un jeu que j’attendais avec tant d’enthousiasme.",2024-10-27 10:35:18,1602,False
not recommende,2,0.5023302435874939,"if you want a good payday game just go to payday 2 dont waste your time on this game because the only good thing that this game got compared to payday 2 is graphics thats all. The game is barren of content , most of the changes they made from the old game are trash and that is without mentioning structuram flaws like the non existence of matchmaking , the impossibility to play without connection unlike the 2 and of course because of that the game is deserted by player meaning you will not find people to play with ; last warning go to payday 2 instead , if you didn't play it else just wait maybe 4-5 year to see if they manage to fix this game",2024-08-13 02:12:37,2632,False
not recommende,0,0.5,"Le même jeux que le 2 en moins bien et ils appellent ça Payday 3 ! C'est fou hein ?! Les maps sont les même en moins bien, les skills pareil en moins bien, les DLC sont le même et toujours payant XD C'est une bonne blague, et bon je parle pas du manque de map, on tourne vite en rond :/",2025-05-01 17:30:32,2408,False
recommende,0,0.5,"c'est le meilleur jeu au qu'elle j'ai joué de toute ma vie, je le recommande vivement, incroyable !!!",2024-10-13 20:03:55,4391,False
recommende,0,0.5,Comme tout le monde je trouvais le jeu .. mal on pourrais dire en début de sortie.. mais après une pause de 8 mois.. j'ai décidé de redonner une chance et sans blague.. il est 10x mieux qu'au lancement .. étant fan de la franchise et l'univers de Payday.. payday 3 me donne des vibes de Payday The Heist et j'adore.   En gros Payday 2 est plus arcade on pourrais dire.. (ceux qui jouent a payday 2 vont comprendre) et Payday 3 est plus axé sur le réalisme (je parle côté combat et déplacement payday aura toujours un petit côté arcade),2024-09-29 04:10:45,2393,False
recommende,0,0.5,Nice improvement ! game is now very good ! Keep going ! Very Good UI,2024-09-18 19:59:02,1284,False
recommende,0,0.5,Bon jeu. Certe pas parfait et pas avec autant de contenu que le 2 ( ce qui en soit est normal mais malheureusement pas pour tout le monde ) mais qui s'améliore avec le temps.,2024-07-20 01:27:09,15055,False
not recommende,0,0.5,"jeu trop pauvre en contenu pour être recommandable. Les missions de casse sont trop peu nombreuses même si plus intéressantes que dans le 2. En l'état je vous recommande plutôt de vous tourner vers le 2. plus complet, plus simple dans les menus.",2024-06-02 19:02:19,644,False
not recommende,0,0.49892011284828186,"Pleins de fonctionnalités qui était dans le 2 n'y sont pas, c'est extrêmement répétitif car tout les braquages ont le même pattern.",2024-09-28 21:43:10,1478,False
not recommende,3,0.4436676502227783,"Un pale copie du 1 qui ne vaut le premier que dans l'âme des missions, sinon tout est wish, éclaté niveau design, on dirait un free to play de 2024 sans saveur. Aucune arme du 1, aucun skill nécessaire, et vraiment quel indignité alors que c'était un jeu des plus attendus quand on découvert le 2 et le potentiel de ces types de jeux. Mais non, comme la quasi totalité des jeux maintenant, aucune âme, aucun travail sur la direction artistique, des menus vus et revus avec que des équipements pourris, crime.net est mort",2024-12-31 00:16:54,168,False
recommende,3,0.5264017581939697,"this game is great , i'm playing it since september 2023 but un-installed it in october 2023 , because of it's bugs, and borring game . BUT i'm now playing it for thoses new Maj and yeah new missions, weapons ect . it's like every games ! 4/5 stars",2024-08-23 17:56:25,1938,False
not recommende,1,0.47548943758010864,"le Payday le plus décevant auquel j'ai jamais jouer, a part les casses (au nombre ridicule de 8 a 10 selon les DLC que vous avez acheter) l'interface est pauvre, les défi sont ridicule, les récompenses sont minable, même les graphisme fait sous Unreal Engine sont minable, on dirait les graphisme de 2013 avec un un peu de lifting  niveau gameplay on a quelque innovation comme le mode inspection qui permet certaine action qui étaient impossible dans payday 2, nous pouvons saboter differents mecansimes des le mode inspection, repere les carte sur les gardes et c'est tout, les bon point son dit  pour le reste sa ne ressemble pas du tout au trailler que l'on a put avoir quelque semaine avant la sorti, ce payday n'est absolument pas a la hauteur de son predesesseur, mon conseil vaut mieux claque 200 euro pour acheter tout les DLC qui donne accès aux braquage de Payday 2, la vous en aurez pour votre argent......",2024-06-11 16:31:13,4374,False
not recommende,9,0.572087287902832,"Nul à chier Bourré de crash en séries, resté sur payday 2 . Un scandale de sortir un daube pareil",2025-02-05 16:30:13,1205,False
recommende,1,0.4694342017173767,"Je n'ai jamais joué a cette série de jeu et je trouve le jeu relativement bien, les critiques que vous lisez sont très négative et le jeu ne les mérites pas.",2024-08-10 23:33:29,141,False
recommende,9,0.566855251789093,"j'avais pris le jeu a sa sortie un desastre...je me suis donc fait rembourser j'avais jouer 1h, 1 an aprés donc ce jour ci je le vois en promo a 14 euros je me dis on a tous droit a une seconde chance je le reprends et BOHNEUR ! j'ai joué toute la journée sans regardé l'heure mdr je n'ai eu 0 crashs ! l'EXP on le gagne comme dans Payday 2 ils ont retirer le systéme des defis maintenant tu EXP normal. les difficultés sont bien equilibé nickel les devs ont effectué une remontada magique donc aujourd'hui c'est un grand OUI ils ont mon soutient au max en 1 an on voit le jour et la nuit vraiment laisser vous tentez.",2024-12-03 20:08:13,337,False
not recommende,6,0.46566659212112427,"contrairement a PayDay 2 celui si est quasiment impossible en mode solo, même en mode normal. trés dommage",2024-09-02 21:31:14,403,False
